2021-12-08 23:06:37,595 INFO  Logger.cs: 70 - 
2021-12-08 23:55:30,654 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-2
2021-12-08 23:55:30,655 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from laser-1
2021-12-08 23:55:30,656 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-08 23:55:30,656 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in laser-1
2021-12-08 23:55:30,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-1
2021-12-08 23:55:30,657 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-08 23:55:30,658 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-1
2021-12-08 23:55:30,658 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2^ass1-1
2021-12-08 23:55:30,659 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-08 23:55:30,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2^ass1-1
2021-12-08 23:55:30,660 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ass1.SLDASM
2021-12-08 23:55:30,660 INFO  ExportHelperExtension.cs: 1136 - Found 34 in ass1.SLDASM
2021-12-08 23:55:30,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ass1.SLDASM
2021-12-08 23:55:30,661 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-08 23:55:30,661 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-08 23:55:30,661 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-12-08 23:55:30,662 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2021-12-08 23:55:30,662 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-12-08 23:55:30,662 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel-2
2021-12-08 23:55:30,662 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-2
2021-12-08 23:55:30,663 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel-2
2021-12-08 23:55:30,663 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from laser-1
2021-12-08 23:55:30,663 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-08 23:55:30,664 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in laser-1
2021-12-08 23:55:30,664 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel-1
2021-12-08 23:55:30,664 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-08 23:55:30,665 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel-1
2021-12-08 23:55:30,665 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2^ass1-1
2021-12-08 23:55:30,665 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-08 23:55:30,666 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2^ass1-1
2021-12-08 23:55:30,709 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-08 23:55:30,710 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-08 23:55:30,713 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-08 23:55:38,963 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:55:39,341 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:55:39,768 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:55:56,749 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-12-08 23:55:56,808 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:58:40,323 INFO  SwAddin.cs: 294 - Assembly export called for file ass1.SLDASM
2021-12-08 23:58:40,324 INFO  SwAddin.cs: 299 - Save is required
2021-12-08 23:58:40,324 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-08 23:58:40,560 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-08 23:58:40,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ass1.SLDASM
2021-12-08 23:58:40,562 INFO  ExportHelperExtension.cs: 1136 - Found 38 in ass1.SLDASM
2021-12-08 23:58:40,563 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ass1.SLDASM
2021-12-08 23:58:40,564 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-08 23:58:40,565 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-08 23:58:40,576 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-12-08 23:58:40,577 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2021-12-08 23:58:40,578 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-12-08 23:58:40,579 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-2
2021-12-08 23:58:40,580 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-2
2021-12-08 23:58:40,581 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-2
2021-12-08 23:58:40,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from laser-1
2021-12-08 23:58:40,582 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-08 23:58:40,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in laser-1
2021-12-08 23:58:40,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-1
2021-12-08 23:58:40,593 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-08 23:58:40,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-1
2021-12-08 23:58:40,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2^ass1-1
2021-12-08 23:58:40,624 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-08 23:58:40,625 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2^ass1-1
2021-12-08 23:58:40,626 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ass1.SLDASM
2021-12-08 23:58:40,626 INFO  ExportHelperExtension.cs: 1136 - Found 38 in ass1.SLDASM
2021-12-08 23:58:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ass1.SLDASM
2021-12-08 23:58:40,627 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-08 23:58:40,628 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-08 23:58:40,629 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-12-08 23:58:40,629 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2021-12-08 23:58:40,630 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-12-08 23:58:40,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel-2
2021-12-08 23:58:40,631 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-2
2021-12-08 23:58:40,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel-2
2021-12-08 23:58:40,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from laser-1
2021-12-08 23:58:40,637 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-08 23:58:40,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in laser-1
2021-12-08 23:58:40,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel-1
2021-12-08 23:58:40,639 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-08 23:58:40,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel-1
2021-12-08 23:58:40,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2^ass1-1
2021-12-08 23:58:40,641 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-08 23:58:40,642 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2^ass1-1
2021-12-08 23:58:40,840 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-08 23:58:40,841 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-08 23:58:40,844 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-08 23:58:44,719 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:58:46,342 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:58:46,717 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:58:53,122 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:58:58,973 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-12-08 23:58:59,030 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-08 23:59:58,974 INFO  SwAddin.cs: 294 - Assembly export called for file ass1.SLDASM
2021-12-08 23:59:58,974 INFO  SwAddin.cs: 299 - Save is required
2021-12-08 23:59:58,975 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-08 23:59:59,287 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-08 23:59:59,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ass1.SLDASM
2021-12-08 23:59:59,289 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ass1.SLDASM
2021-12-08 23:59:59,298 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ass1.SLDASM
2021-12-08 23:59:59,298 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-08 23:59:59,303 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-08 23:59:59,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-12-08 23:59:59,344 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2021-12-08 23:59:59,345 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-12-08 23:59:59,346 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-2
2021-12-08 23:59:59,346 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-2
2021-12-08 23:59:59,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-2
2021-12-08 23:59:59,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from laser-1
2021-12-08 23:59:59,352 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-08 23:59:59,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in laser-1
2021-12-08 23:59:59,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-1
2021-12-08 23:59:59,354 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-08 23:59:59,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-1
2021-12-08 23:59:59,356 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2^ass1-1
2021-12-08 23:59:59,357 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-08 23:59:59,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2^ass1-1
2021-12-08 23:59:59,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ass1.SLDASM
2021-12-08 23:59:59,359 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ass1.SLDASM
2021-12-08 23:59:59,360 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in ass1.SLDASM
2021-12-08 23:59:59,360 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-08 23:59:59,361 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-08 23:59:59,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-12-08 23:59:59,362 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2021-12-08 23:59:59,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-12-08 23:59:59,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel-2
2021-12-08 23:59:59,364 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-2
2021-12-08 23:59:59,365 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel-2
2021-12-08 23:59:59,366 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from laser-1
2021-12-08 23:59:59,366 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-08 23:59:59,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in laser-1
2021-12-08 23:59:59,368 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel-1
2021-12-08 23:59:59,368 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-08 23:59:59,369 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel-1
2021-12-08 23:59:59,370 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2^ass1-1
2021-12-08 23:59:59,371 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-08 23:59:59,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2^ass1-1
2021-12-08 23:59:59,576 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-08 23:59:59,577 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-08 23:59:59,580 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-09 00:00:06,226 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:00:06,616 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:00:07,156 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:00:07,436 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:00:08,449 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:00:10,983 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:01:04,093 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:01:06,326 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:01:11,076 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:01:12,298 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 00:01:49,902 INFO  SwAddin.cs: 294 - Assembly export called for file ass1.SLDASM
2021-12-09 00:01:51,477 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-09 00:01:51,645 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-09 00:01:51,677 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ass1.SLDASM
2021-12-09 00:01:51,679 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ass1.SLDASM
2021-12-09 00:01:51,686 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ass1.SLDASM
2021-12-09 00:01:51,688 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-09 00:01:51,689 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-12-09 00:01:51,690 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-12-09 00:01:51,692 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2021-12-09 00:01:51,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-12-09 00:01:51,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-2
2021-12-09 00:01:51,695 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-2
2021-12-09 00:01:51,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-2
2021-12-09 00:01:51,700 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from laser-1
2021-12-09 00:01:51,701 INFO  ExportHelperExtension.cs: 1136 - Found 27 in laser-1
2021-12-09 00:01:51,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in laser-1
2021-12-09 00:01:51,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel-1
2021-12-09 00:01:51,704 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Wheel-1
2021-12-09 00:01:51,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel-1
2021-12-09 00:01:51,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2^ass1-1
2021-12-09 00:01:51,707 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Assem2^ass1-1
2021-12-09 00:01:51,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2^ass1-1
2021-12-09 00:01:51,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ass1.SLDASM
2021-12-09 00:01:51,710 INFO  ExportHelperExtension.cs: 1136 - Found 40 in ass1.SLDASM
2021-12-09 00:01:51,711 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in ass1.SLDASM
2021-12-09 00:01:51,712 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-09 00:01:51,713 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
